customer_id,name,category,monthly_amount
C2003,Tanaka Shoten 2003,5,643821
C2004,Sakura Sangyo 2004,6,651740
C2005,Aoba Seisaku 2005,8,659659
C2006,Fuji Denki 2006,1,667578
C2007,Yamato Shoji 2007,2,675497
C2008,Kita Kogyo 2008,3,683416
C2009,Mori Shokuhin 2009,4,691335
C2010,Tanaka Shoten 2010,5,699254
C2011,Sakura Sangyo 2011,6,707173
C2012,Aoba Seisaku 2012,8,715092
C2013,Fuji Denki 2013,1,723011
C2014,Yamato Shoji 2014,2,730930
C2015,Kita Kogyo 2015,3,738849
C2016,Mori Shokuhin 2016,4,746768
C2017,Tanaka Shoten 2017,5,754687
C2018,Sakura Sangyo 2018,6,762606
C2019,Aoba Seisaku 2019,8,770525
C2020,Fuji Denki 2020,1,778444
C2021,Yamato Shoji 2021,2,786363
C2022,Kita Kogyo 2022,3,794282
C2023,Mori Shokuhin 2023,4,802201
C2024,Tanaka Shoten 2024,5,810120
C2025,Sakura Sangyo 2025,6,818039
C2026,Aoba Seisaku 2026,8,825958
C2027,Fuji Denki 2027,1,833877
C2028,Yamato Shoji 2028,2,841796
C2029,Kita Kogyo 2029,3,849715
C2030,Mori Shokuhin 2030,4,857634
C2031,Tanaka Shoten 2031,5,865553
C2032,Sakura Sangyo 2032,6,873472
C2033,Aoba Seisaku 2033,8,881391
C2034,Fuji Denki 2034,1,889310
C2035,Yamato Shoji 2035,2,897229
C2036,Kita Kogyo 2036,3,10147
C2037,Mori Shokuhin 2037,4,18066
C2038,Tanaka Shoten 2038,5,25985
C2039,Sakura Sangyo 2039,6,33904
C2040,Aoba Seisaku 2040,8,41823
C2041,Fuji Denki 2041,1,49742
C2042,Yamato Shoji 2042,2,57661
C2043,Kita Kogyo 2043,3,65580
C2044,Mori Shokuhin 2044,4,73499
C2045,Tanaka Shoten 2045,5,81418
C2046,Sakura Sangyo 2046,6,89337
C2047,Aoba Seisaku 2047,8,97256
C2048,Fuji Denki 2048,1,105175
C2049,Yamato Shoji 2049,2,113094
C2050,Kita Kogyo 2050,3,121013
C2051,Mori Shokuhin 2051,4,128932
C2052,Tanaka Shoten 2052,5,136851
C2053,Sakura Sangyo 2053,6,144770
C2054,Aoba Seisaku 2054,8,152689
C2055,Fuji Denki 2055,1,160608
C2056,Yamato Shoji 2056,2,168527
C2057,Kita Kogyo 2057,3,176446
C2058,Mori Shokuhin 2058,4,184365
C2059,Tanaka Shoten 2059,5,192284
C2060,Sakura Sangyo 2060,6,200203
C2061,Aoba Seisaku 2061,8,208122
C2062,Fuji Denki 2062,1,216041
C2063,Yamato Shoji 2063,2,223960
C2064,Kita Kogyo 2064,3,231879
C2065,Mori Shokuhin 2065,4,239798
C2066,Tanaka Shoten 2066,5,247717
C2067,Sakura Sangyo 2067,6,255636
C2068,Aoba Seisaku 2068,8,263555
C2069,Fuji Denki 2069,1,271474
C2070,Yamato Shoji 2070,2,279393
C2071,Kita Kogyo 2071,3,287312
C2072,Mori Shokuhin 2072,4,295231
C2073,Tanaka Shoten 2073,5,303150
C2074,Sakura Sangyo 2074,6,311069
C2075,Aoba Seisaku 2075,8,318988
C2076,Fuji Denki 2076,1,326907
C2077,Yamato Shoji 2077,2,334826
C2078,Kita Kogyo 2078,3,342745
C2079,Mori Shokuhin 2079,4,350664
C2080,Tanaka Shoten 2080,5,358583
C2081,Sakura Sangyo 2081,6,366502
C2082,Aoba Seisaku 2082,8,374421
C2083,Fuji Denki 2083,1,382340
C2084,Yamato Shoji 2084,2,390259
C2085,Kita Kogyo 2085,3,398178
C2086,Mori Shokuhin 2086,4,406097
C2087,Tanaka Shoten 2087,5,414016
C2088,Sakura Sangyo 2088,6,421935
C2089,Aoba Seisaku 2089,8,429854
C2090,Fuji Denki 2090,1,437773
C2091,Yamato Shoji 2091,2,445692
C2092,Kita Kogyo 2092,3,453611
C2093,Mori Shokuhin 2093,4,461530
C2094,Tanaka Shoten 2094,5,469449
C2095,Sakura Sangyo 2095,6,477368
C2096,Aoba Seisaku 2096,8,485287
C2097,Fuji Denki 2097,1,493206
C2098,Yamato Shoji 2098,2,501125
C2099,Kita Kogyo 2099,3,509044
C2100,Mori Shokuhin 2100,4,516963
C2101,Tanaka Shoten 2101,5,524882
C2102,Sakura Sangyo 2102,6,532801
C2103,Aoba Seisaku 2103,8,540720
C2104,Fuji Denki 2104,1,548639
C2105,Yamato Shoji 2105,2,556558
C2106,Kita Kogyo 2106,3,564477
C2107,Mori Shokuhin 2107,4,572396
C2108,Tanaka Shoten 2108,5,580315
C2109,Sakura Sangyo 2109,6,588234
C2110,Aoba Seisaku 2110,8,596153
C2111,Fuji Denki 2111,1,604072
C2112,Yamato Shoji 2112,2,611991
C2113,Kita Kogyo 2113,3,619910
C2114,Mori Shokuhin 2114,4,627829
C2115,Tanaka Shoten 2115,5,635748
C2116,Sakura Sangyo 2116,6,643667
C2117,Aoba Seisaku 2117,8,651586
C2118,Fuji Denki 2118,1,659505
C2119,Yamato Shoji 2119,2,667424
C2120,Kita Kogyo 2120,3,675343
C2121,Mori Shokuhin 2121,4,683262
C2122,Tanaka Shoten 2122,5,691181
C2123,Sakura Sangyo 2123,6,699100
C2124,Aoba Seisaku 2124,8,707019
C2125,Fuji Denki 2125,1,714938
C2126,Yamato Shoji 2126,2,722857
C2127,Kita Kogyo 2127,3,730776
C2128,Mori Shokuhin 2128,4,738695
C2129,Tanaka Shoten 2129,5,746614
C2130,Sakura Sangyo 2130,6,754533
C2131,Aoba Seisaku 2131,8,762452
C2132,Fuji Denki 2132,1,770371
C2133,Yamato Shoji 2133,2,778290
C2134,Kita Kogyo 2134,3,786209
C2135,Mori Shokuhin 2135,4,794128
C2136,Tanaka Shoten 2136,5,802047
C2137,Sakura Sangyo 2137,6,809966
C2138,Aoba Seisaku 2138,8,817885
C2139,Fuji Denki 2139,1,825804
C2140,Yamato Shoji 2140,2,833723
C2141,Kita Kogyo 2141,3,841642
C2142,Mori Shokuhin 2142,4,849561
C2143,Tanaka Shoten 2143,5,857480
C2144,Sakura Sangyo 2144,6,865399
C2145,Aoba Seisaku 2145,8,873318
C2146,Fuji Denki 2146,1,881237
C2147,Yamato Shoji 2147,2,889156
C2148,Kita Kogyo 2148,3,897075
C2149,Mori Shokuhin 2149,4,9993
C2150,Tanaka Shoten 2150,5,17912
C2151,Sakura Sangyo 2151,6,25831
C2152,Aoba Seisaku 2152,8,33750
C2153,Fuji Denki 2153,1,41669
C2154,Yamato Shoji 2154,2,49588
C2155,Kita Kogyo 2155,3,57507
C2156,Mori Shokuhin 2156,4,65426
C2157,Tanaka Shoten 2157,5,73345
C2158,Sakura Sangyo 2158,6,81264
C2159,Aoba Seisaku 2159,8,89183
C2160,Fuji Denki 2160,1,97102
C2161,Yamato Shoji 2161,2,105021
C2162,Kita Kogyo 2162,3,112940
C2163,Mori Shokuhin 2163,4,120859
C2164,Tanaka Shoten 2164,5,128778
C2165,Sakura Sangyo 2165,6,136697
C2166,Aoba Seisaku 2166,8,144616
C2167,Fuji Denki 2167,1,152535
C2168,Yamato Shoji 2168,2,160454
C2169,Kita Kogyo 2169,3,168373
C2170,Mori Shokuhin 2170,4,176292
C2171,Tanaka Shoten 2171,5,184211
C2172,Sakura Sangyo 2172,6,192130
C2173,Aoba Seisaku 2173,8,200049
C2174,Fuji Denki 2174,1,207968
C2175,Yamato Shoji 2175,2,215887
C2176,Kita Kogyo 2176,3,223806
C2177,Mori Shokuhin 2177,4,231725
C2178,Tanaka Shoten 2178,5,239644
C2179,Sakura Sangyo 2179,6,247563
C2180,Aoba Seisaku 2180,8,255482
C2181,Fuji Denki 2181,1,263401
C2182,Yamato Shoji 2182,2,271320
C2183,Kita Kogyo 2183,3,279239
C2184,Mori Shokuhin 2184,4,287158
C2185,Tanaka Shoten 2185,5,295077
C2186,Sakura Sangyo 2186,6,302996
C2187,Aoba Seisaku 2187,8,310915
C2188,Fuji Denki 2188,1,318834
C2189,Yamato Shoji 2189,2,326753
C2190,Kita Kogyo 2190,3,334672
C2191,Mori Shokuhin 2191,4,342591
C2192,Tanaka Shoten 2192,5,350510
C2193,Sakura Sangyo 2193,6,358429
C2194,Aoba Seisaku 2194,8,366348
C2195,Fuji Denki 2195,1,374267
C2196,Yamato Shoji 2196,2,382186
C2197,Kita Kogyo 2197,3,390105
C2198,Mori Shokuhin 2198,4,398024
C2199,Tanaka Shoten 2199,5,405943
C2200,Sakura Sangyo 2200,6,413862
C2201,Aoba Seisaku 2201,8,421781
C2202,Fuji Denki 2202,1,429700
C2203,Yamato Shoji 2203,2,437619
C2204,Kita Kogyo 2204,3,445538
C2205,Mori Shokuhin 2205,4,453457
C2206,Tanaka Shoten 2206,5,461376
C2207,Sakura Sangyo 2207,6,469295
C2208,Aoba Seisaku 2208,8,477214
C2209,Fuji Denki 2209,1,485133
C2210,Yamato Shoji 2210,2,493052
C2211,Kita Kogyo 2211,3,500971
C2212,Mori Shokuhin 2212,4,508890
C2213,Tanaka Shoten 2213,5,516809
C2214,Sakura Sangyo 2214,6,524728
C2215,Aoba Seisaku 2215,8,532647
C2216,Fuji Denki 2216,1,540566
C2217,Yamato Shoji 2217,2,548485
C2218,Kita Kogyo 2218,3,556404
C2219,Mori Shokuhin 2219,4,564323
C2220,Tanaka Shoten 2220,5,572242
C2221,Sakura Sangyo 2221,6,580161
C2222,Aoba Seisaku 2222,8,588080
C2223,Fuji Denki 2223,1,595999
C2224,Yamato Shoji 2224,2,603918
C2225,Kita Kogyo 2225,3,611837
C2226,Mori Shokuhin 2226,4,619756
C2227,Tanaka Shoten 2227,5,627675
C2228,Sakura Sangyo 2228,6,635594
C2229,Aoba Seisaku 2229,8,643513
C2230,Fuji Denki 2230,1,651432
C2231,Yamato Shoji 2231,2,659351
C2232,Kita Kogyo 2232,3,667270
C2233,Mori Shokuhin 2233,4,675189
C2234,Tanaka Shoten 2234,5,683108
C2235,Sakura Sangyo 2235,6,691027
C2236,Aoba Seisaku 2236,8,698946
C2237,Fuji Denki 2237,1,706865
C2238,Yamato Shoji 2238,2,714784
C2239,Kita Kogyo 2239,3,722703
C2240,Mori Shokuhin 2240,4,730622
C2241,Tanaka Shoten 2241,5,738541
C2242,Sakura Sangyo 2242,6,746460
C2243,Aoba Seisaku 2243,8,754379
C2244,Fuji Denki 2244,1,762298
C2245,Yamato Shoji 2245,2,770217
C2246,Kita Kogyo 2246,3,778136
C2247,Mori Shokuhin 2247,4,786055
C2248,Tanaka Shoten 2248,5,793974
C2249,Sakura Sangyo 2249,6,801893
C2250,Aoba Seisaku 2250,8,809812
C2251,Fuji Denki 2251,1,817731
C2252,Yamato Shoji 2252,2,825650
C2253,Kita Kogyo 2253,3,833569
C2254,Mori Shokuhin 2254,4,841488
C2255,Tanaka Shoten 2255,5,849407
C2256,Sakura Sangyo 2256,6,857326
C2257,Aoba Seisaku 2257,8,865245
C2258,Fuji Denki 2258,1,873164
C2259,Yamato Shoji 2259,2,881083
C2260,Kita Kogyo 2260,3,889002
C2261,Mori Shokuhin 2261,4,896921
C2262,Tanaka Shoten 2262,5,9839
C2263,Sakura Sangyo 2263,6,17758
C2264,Aoba Seisaku 2264,8,25677
C2265,Fuji Denki 2265,1,33596
C2266,Yamato Shoji 2266,2,41515
C2267,Kita Kogyo 2267,3,49434
C2268,Mori Shokuhin 2268,4,57353
C2269,Tanaka Shoten 2269,5,65272
C2270,Sakura Sangyo 2270,6,73191
C2271,Aoba Seisaku 2271,8,81110
C2272,Fuji Denki 2272,1,89029
C2273,Yamato Shoji 2273,2,96948
C2274,Kita Kogyo 2274,3,104867
C2275,Mori Shokuhin 2275,4,112786
C2276,Tanaka Shoten 2276,5,120705
C2277,Sakura Sangyo 2277,6,128624
C2278,Aoba Seisaku 2278,8,136543
C2279,Fuji Denki 2279,1,144462
C2280,Yamato Shoji 2280,2,152381
C2281,Kita Kogyo 2281,3,160300
C2282,Mori Shokuhin 2282,4,168219
C2283,Tanaka Shoten 2283,5,176138
C2284,Sakura Sangyo 2284,6,184057
C2285,Aoba Seisaku 2285,8,191976
C2286,Fuji Denki 2286,1,199895
C2287,Yamato Shoji 2287,2,207814
C2288,Kita Kogyo 2288,3,215733
C2289,Mori Shokuhin 2289,4,223652
C2290,Tanaka Shoten 2290,5,231571
C2291,Sakura Sangyo 2291,6,239490
C2292,Aoba Seisaku 2292,8,247409
C2293,Fuji Denki 2293,1,255328
C2294,Yamato Shoji 2294,2,263247
C2295,Kita Kogyo 2295,3,271166
C2296,Mori Shokuhin 2296,4,279085
C2297,Tanaka Shoten 2297,5,287004
C2298,Sakura Sangyo 2298,6,294923
C2299,Aoba Seisaku 2299,8,302842
C2300,Fuji Denki 2300,1,310761
C2301,Yamato Shoji 2301,2,318680
C2302,Kita Kogyo 2302,3,326599
C2303,Mori Shokuhin 2303,4,334518
C2304,Tanaka Shoten 2304,5,342437
C2305,Sakura Sangyo 2305,6,350356
C2306,Aoba Seisaku 2306,8,358275
C2307,Fuji Denki 2307,1,366194
C2308,Yamato Shoji 2308,2,374113
C2309,Kita Kogyo 2309,3,382032
C2310,Mori Shokuhin 2310,4,389951
C2311,Tanaka Shoten 2311,5,397870
C2312,Sakura Sangyo 2312,6,405789
C2313,Aoba Seisaku 2313,8,413708
C2314,Fuji Denki 2314,1,421627
C2315,Yamato Shoji 2315,2,429546
C2316,Kita Kogyo 2316,3,437465
C2317,Mori Shokuhin 2317,4,445384
C2318,Tanaka Shoten 2318,5,453303
C2319,Sakura Sangyo 2319,6,461222
C2320,Aoba Seisaku 2320,8,469141
C2321,Fuji Denki 2321,1,477060
C2322,Yamato Shoji 2322,2,484979
C2323,Kita Kogyo 2323,3,492898
C2324,Mori Shokuhin 2324,4,500817
C2325,Tanaka Shoten 2325,5,508736
C2326,Sakura Sangyo 2326,6,516655
C2327,Aoba Seisaku 2327,8,524574
C2328,Fuji Denki 2328,1,532493
C2329,Yamato Shoji 2329,2,540412
C2330,Kita Kogyo 2330,3,548331
C2331,Mori Shokuhin 2331,4,556250
C2332,Tanaka Shoten 2332,5,564169
C2333,Sakura Sangyo 2333,6,572088
C2334,Aoba Seisaku 2334,8,580007
C2335,Fuji Denki 2335,1,587926
C2336,Yamato Shoji 2336,2,595845
C2337,Kita Kogyo 2337,3,603764
C2338,Mori Shokuhin 2338,4,611683
C2339,Tanaka Shoten 2339,5,619602
C2340,Sakura Sangyo 2340,6,627521
C2341,Aoba Seisaku 2341,8,635440
C2342,Fuji Denki 2342,1,643359
C2343,Yamato Shoji 2343,2,651278
C2344,Kita Kogyo 2344,3,659197
C2345,Mori Shokuhin 2345,4,667116
C2346,Tanaka Shoten 2346,5,675035
C2347,Sakura Sangyo 2347,6,682954
C2348,Aoba Seisaku 2348,8,690873
C2349,Fuji Denki 2349,1,698792
C2350,Yamato Shoji 2350,2,706711
C2351,Kita Kogyo 2351,3,714630
C2352,Mori Shokuhin 2352,4,722549
C2353,Tanaka Shoten 2353,5,730468
C2354,Sakura Sangyo 2354,6,738387
C2355,Aoba Seisaku 2355,8,746306
C2356,Fuji Denki 2356,1,754225
C2357,Yamato Shoji 2357,2,762144
C2358,Kita Kogyo 2358,3,770063
C2359,Mori Shokuhin 2359,4,777982
C2360,Tanaka Shoten 2360,5,785901
C2361,Sakura Sangyo 2361,6,793820
C2362,Aoba Seisaku 2362,8,801739
C2363,Fuji Denki 2363,1,809658
C2364,Yamato Shoji 2364,2,817577
C2365,Kita Kogyo 2365,3,825496
C2366,Mori Shokuhin 2366,4,833415
C2367,Tanaka Shoten 2367,5,841334
C2368,Sakura Sangyo 2368,6,849253
C2369,Aoba Seisaku 2369,8,857172
C2370,Fuji Denki 2370,1,865091
C2371,Yamato Shoji 2371,2,873010
C2372,Kita Kogyo 2372,3,880929
C2373,Mori Shokuhin 2373,4,888848
C2374,Tanaka Shoten 2374,5,896767
C2375,Sakura Sangyo 2375,6,9685
C2376,Aoba Seisaku 2376,8,17604
C2377,Fuji Denki 2377,1,25523
C2378,Yamato Shoji 2378,2,33442
C2379,Kita Kogyo 2379,3,41361
C2380,Mori Shokuhin 2380,4,49280
C2381,Tanaka Shoten 2381,5,57199
C2382,Sakura Sangyo 2382,6,65118
C2383,Aoba Seisaku 2383,8,73037
C2384,Fuji Denki 2384,1,80956
C2385,Yamato Shoji 2385,2,88875
C2386,Kita Kogyo 2386,3,96794
C2387,Mori Shokuhin 2387,4,104713
C2388,Tanaka Shoten 2388,5,112632
C2389,Sakura Sangyo 2389,6,120551
C2390,Aoba Seisaku 2390,8,128470
C2391,Fuji Denki 2391,1,136389
C2392,Yamato Shoji 2392,2,144308
C2393,Kita Kogyo 2393,3,152227
C2394,Mori Shokuhin 2394,4,160146
C2395,Tanaka Shoten 2395,5,168065
C2396,Sakura Sangyo 2396,6,175984
C2397,Aoba Seisaku 2397,8,183903
C2398,Fuji Denki 2398,1,191822
C2399,Yamato Shoji 2399,2,199741
C2400,Kita Kogyo 2400,3,207660
C2401,Mori Shokuhin 2401,4,215579
C2402,Tanaka Shoten 2402,5,223498
C2403,Sakura Sangyo 2403,6,231417
C2404,Aoba Seisaku 2404,8,239336
C2405,Fuji Denki 2405,1,247255
C2406,Yamato Shoji 2406,2,255174
C2407,Kita Kogyo 2407,3,263093
C2408,Mori Shokuhin 2408,4,271012
C2409,Tanaka Shoten 2409,5,278931
C2410,Sakura Sangyo 2410,6,286850
C2411,Aoba Seisaku 2411,8,294769
C2412,Fuji Denki 2412,1,302688
C2413,Yamato Shoji 2413,2,310607
C2414,Kita Kogyo 2414,3,318526
C2415,Mori Shokuhin 2415,4,326445
C2416,Tanaka Shoten 2416,5,334364
C2417,Sakura Sangyo 2417,6,342283
C2418,Aoba Seisaku 2418,8,350202
C2419,Fuji Denki 2419,1,358121
C2420,Yamato Shoji 2420,2,366040
C2421,Kita Kogyo 2421,3,373959
C2422,Mori Shokuhin 2422,4,381878
C2423,Tanaka Shoten 2423,5,389797
C2424,Sakura Sangyo 2424,6,397716
C2425,Aoba Seisaku 2425,8,405635
C2426,Fuji Denki 2426,1,413554
C2427,Yamato Shoji 2427,2,421473
C2428,Kita Kogyo 2428,3,429392
C2429,Mori Shokuhin 2429,4,437311
C2430,Tanaka Shoten 2430,5,445230
C2431,Sakura Sangyo 2431,6,453149
C2432,Aoba Seisaku 2432,8,461068
C2433,Fuji Denki 2433,1,468987
C2434,Yamato Shoji 2434,2,476906
C2435,Kita Kogyo 2435,3,484825
C2436,Mori Shokuhin 2436,4,492744
C2437,Tanaka Shoten 2437,5,500663
C2438,Sakura Sangyo 2438,6,508582
C2439,Aoba Seisaku 2439,8,516501
C2440,Fuji Denki 2440,1,524420
C2441,Yamato Shoji 2441,2,532339
C2442,Kita Kogyo 2442,3,540258
C2443,Mori Shokuhin 2443,4,548177
C2444,Tanaka Shoten 2444,5,556096
C2445,Sakura Sangyo 2445,6,564015
C2446,Aoba Seisaku 2446,8,571934
C2447,Fuji Denki 2447,1,579853
C2448,Yamato Shoji 2448,2,587772
C2449,Kita Kogyo 2449,3,595691
C2450,Mori Shokuhin 2450,4,603610
C2451,Tanaka Shoten 2451,5,611529
C2452,Sakura Sangyo 2452,6,619448
C2453,Aoba Seisaku 2453,8,627367
C2454,Fuji Denki 2454,1,635286
C2455,Yamato Shoji 2455,2,643205
C2456,Kita Kogyo 2456,3,651124
C2457,Mori Shokuhin 2457,4,659043
C2458,Tanaka Shoten 2458,5,666962
C2459,Sakura Sangyo 2459,6,674881
C2460,Aoba Seisaku 2460,8,682800
C2461,Fuji Denki 2461,1,690719
C2462,Yamato Shoji 2462,2,698638
C2463,Kita Kogyo 2463,3,706557
C2464,Mori Shokuhin 2464,4,714476
C2465,Tanaka Shoten 2465,5,722395
C2466,Sakura Sangyo 2466,6,730314
C2467,Aoba Seisaku 2467,8,738233
C2468,Fuji Denki 2468,1,746152
C2469,Yamato Shoji 2469,2,754071
C2470,Kita Kogyo 2470,3,761990
C2471,Mori Shokuhin 2471,4,769909
C2472,Tanaka Shoten 2472,5,777828
C2473,Sakura Sangyo 2473,6,785747
C2474,Aoba Seisaku 2474,8,793666
C2475,Fuji Denki 2475,1,801585
C2476,Yamato Shoji 2476,2,809504
C2477,Kita Kogyo 2477,3,817423
C2478,Mori Shokuhin 2478,4,825342
C2479,Tanaka Shoten 2479,5,833261
C2480,Sakura Sangyo 2480,6,841180
C2481,Aoba Seisaku 2481,8,849099
C2482,Fuji Denki 2482,1,857018
C2483,Yamato Shoji 2483,2,864937
C2484,Kita Kogyo 2484,3,872856
C2485,Mori Shokuhin 2485,4,880775
C2486,Tanaka Shoten 2486,5,888694
C2487,Sakura Sangyo 2487,6,896613
C2488,Aoba Seisaku 2488,8,9531
C2489,Fuji Denki 2489,1,17450
C2490,Yamato Shoji 2490,2,25369
C2491,Kita Kogyo 2491,3,33288
C2492,Mori Shokuhin 2492,4,41207
C2493,Tanaka Shoten 2493,5,49126
C2494,Sakura Sangyo 2494,6,57045
C2495,Aoba Seisaku 2495,8,64964
C2496,Fuji Denki 2496,1,72883
C2497,Yamato Shoji 2497,2,80802
C2498,Kita Kogyo 2498,3,88721
C2499,Mori Shokuhin 2499,4,96640
C2500,Tanaka Shoten 2500,5,104559
C2501,Sakura Sangyo 2501,6,112478
C2502,Aoba Seisaku 2502,8,120397
C2503,Fuji Denki 2503,1,128316
C2504,Yamato Shoji 2504,2,136235
C2505,Kita Kogyo 2505,3,144154
C2506,Mori Shokuhin 2506,4,152073
C2507,Tanaka Shoten 2507,5,159992
C2508,Sakura Sangyo 2508,6,167911
C2509,Aoba Seisaku 2509,8,175830
C2510,Fuji Denki 2510,1,183749
C2511,Yamato Shoji 2511,2,191668
C2512,Kita Kogyo 2512,3,199587
C2513,Mori Shokuhin 2513,4,207506
C2514,Tanaka Shoten 2514,5,215425
C2515,Sakura Sangyo 2515,6,223344
C2516,Aoba Seisaku 2516,8,231263
C2517,Fuji Denki 2517,1,239182
C2518,Yamato Shoji 2518,2,247101
C2519,Kita Kogyo 2519,3,255020
C2520,Mori Shokuhin 2520,4,262939
C2521,Tanaka Shoten 2521,5,270858
C2522,Sakura Sangyo 2522,6,278777
C2523,Aoba Seisaku 2523,8,286696
C2524,Fuji Denki 2524,1,294615
C2525,Yamato Shoji 2525,2,302534
C2526,Kita Kogyo 2526,3,310453
C2527,Mori Shokuhin 2527,4,318372
C2528,Tanaka Shoten 2528,5,326291
C2529,Sakura Sangyo 2529,6,334210
C2530,Aoba Seisaku 2530,8,342129
C2531,Fuji Denki 2531,1,350048
C2532,Yamato Shoji 2532,2,357967
C2533,Kita Kogyo 2533,3,365886
C2534,Mori Shokuhin 2534,4,373805
C2535,Tanaka Shoten 2535,5,381724
C2536,Sakura Sangyo 2536,6,389643
C2537,Aoba Seisaku 2537,8,397562
C2538,Fuji Denki 2538,1,405481
C2539,Yamato Shoji 2539,2,413400
C2540,Kita Kogyo 2540,3,421319
C2541,Mori Shokuhin 2541,4,429238
C2542,Tanaka Shoten 2542,5,437157
C2543,Sakura Sangyo 2543,6,445076
C2544,Aoba Seisaku 2544,8,452995
C2545,Fuji Denki 2545,1,460914
C2546,Yamato Shoji 2546,2,468833
C2547,Kita Kogyo 2547,3,476752
C2548,Mori Shokuhin 2548,4,484671
C2549,Tanaka Shoten 2549,5,492590
C2550,Sakura Sangyo 2550,6,500509
C2551,Aoba Seisaku 2551,8,508428
C2552,Fuji Denki 2552,1,516347
C2553,Yamato Shoji 2553,2,524266
C2554,Kita Kogyo 2554,3,532185
C2555,Mori Shokuhin 2555,4,540104
C2556,Tanaka Shoten 2556,5,548023
C2557,Sakura Sangyo 2557,6,555942
C2558,Aoba Seisaku 2558,8,563861
C2559,Fuji Denki 2559,1,571780
C2560,Yamato Shoji 2560,2,579699
C2561,Kita Kogyo 2561,3,587618
C2562,Mori Shokuhin 2562,4,595537
C2563,Tanaka Shoten 2563,5,603456
C2564,Sakura Sangyo 2564,6,611375
C2565,Aoba Seisaku 2565,8,619294
C2566,Fuji Denki 2566,1,627213
C2567,Yamato Shoji 2567,2,635132
C2568,Kita Kogyo 2568,3,643051
C2569,Mori Shokuhin 2569,4,650970
C2570,Tanaka Shoten 2570,5,658889
C2571,Sakura Sangyo 2571,6,666808
C2572,Aoba Seisaku 2572,8,674727
C2573,Fuji Denki 2573,1,682646
C2574,Yamato Shoji 2574,2,690565
C2575,Kita Kogyo 2575,3,698484
C2576,Mori Shokuhin 2576,4,706403
C2577,Tanaka Shoten 2577,5,714322
C2578,Sakura Sangyo 2578,6,722241
C2579,Aoba Seisaku 2579,8,730160
C2580,Fuji Denki 2580,1,738079
C2581,Yamato Shoji 2581,2,745998
C2582,Kita Kogyo 2582,3,753917
C2583,Mori Shokuhin 2583,4,761836
C2584,Tanaka Shoten 2584,5,769755
C2585,Sakura Sangyo 2585,6,777674
C2586,Aoba Seisaku 2586,8,785593
C2587,Fuji Denki 2587,1,793512
C2588,Yamato Shoji 2588,2,801431
C2589,Kita Kogyo 2589,3,809350
C2590,Mori Shokuhin 2590,4,817269
C2591,Tanaka Shoten 2591,5,825188
C2592,Sakura Sangyo 2592,6,833107
C2593,Aoba Seisaku 2593,8,841026
C2594,Fuji Denki 2594,1,848945
C2595,Yamato Shoji 2595,2,856864
C2596,Kita Kogyo 2596,3,864783
C2597,Mori Shokuhin 2597,4,872702
C2598,Tanaka Shoten 2598,5,880621
C2599,Sakura Sangyo 2599,6,888540
C2600,Aoba Seisaku 2600,8,896459
C2601,Fuji Denki 2601,1,9377
C2602,Yamato Shoji 2602,2,17296
C2603,Kita Kogyo 2603,3,25215
C2604,Mori Shokuhin 2604,4,33134
C2605,Tanaka Shoten 2605,5,41053
C2606,Sakura Sangyo 2606,6,48972
C2607,Aoba Seisaku 2607,8,56891
C2608,Fuji Denki 2608,1,64810
C2609,Yamato Shoji 2609,2,72729
C2610,Kita Kogyo 2610,3,80648
C2611,Mori Shokuhin 2611,4,88567
C2612,Tanaka Shoten 2612,5,96486
C2613,Sakura Sangyo 2613,6,104405
C2614,Aoba Seisaku 2614,8,112324
C2615,Fuji Denki 2615,1,120243
C2616,Yamato Shoji 2616,2,128162
C2617,Kita Kogyo 2617,3,136081
C2618,Mori Shokuhin 2618,4,144000
C2619,Tanaka Shoten 2619,5,151919
C2620,Sakura Sangyo 2620,6,159838
C2621,Aoba Seisaku 2621,8,167757
C2622,Fuji Denki 2622,1,175676
C2623,Yamato Shoji 2623,2,183595
C2624,Kita Kogyo 2624,3,191514
C2625,Mori Shokuhin 2625,4,199433
C2626,Tanaka Shoten 2626,5,207352
C2627,Sakura Sangyo 2627,6,215271
C2628,Aoba Seisaku 2628,8,223190
C2629,Fuji Denki 2629,1,231109
C2630,Yamato Shoji 2630,2,239028
C2631,Kita Kogyo 2631,3,246947
C2632,Mori Shokuhin 2632,4,254866
C2633,Tanaka Shoten 2633,5,262785
C2634,Sakura Sangyo 2634,6,270704
C2635,Aoba Seisaku 2635,8,278623
C2636,Fuji Denki 2636,1,286542
C2637,Yamato Shoji 2637,2,294461
C2638,Kita Kogyo 2638,3,302380
C2639,Mori Shokuhin 2639,4,310299
C2640,Tanaka Shoten 2640,5,318218
C2641,Sakura Sangyo 2641,6,326137
C2642,Aoba Seisaku 2642,8,334056
C2643,Fuji Denki 2643,1,341975
C2644,Yamato Shoji 2644,2,349894
C2645,Kita Kogyo 2645,3,357813
C2646,Mori Shokuhin 2646,4,365732
C2647,Tanaka Shoten 2647,5,373651
C2648,Sakura Sangyo 2648,6,381570
C2649,Aoba Seisaku 2649,8,389489
C2650,Fuji Denki 2650,1,397408
C2651,Yamato Shoji 2651,2,405327
C2652,Kita Kogyo 2652,3,413246
C2653,Mori Shokuhin 2653,4,421165
C2654,Tanaka Shoten 2654,5,429084
